https://www.instagram.com/reel/Ck93zYghDBb/?igshid=MDJmNzVkMjY=,Safe,1,0.20238036764495004,0.79761963235505,2023-05-01 10:28:33.714425
www.psgcas.ac.in,Unsafe,-1,0.9999998654003156,1.345996843904459e-07,2023-05-01 10:28:43.196460
https://facebook.com,Safe,1,0.0003123321369269405,0.9996876678630731,2023-05-01 10:28:58.313922
https://www.google.com,Safe,1,0.00030463990775153604,0.9996953600922485,2023-05-01 10:29:13.895912
https://www.youtube.com,Safe,1,0.07356164241236274,0.9264383575876373,2023-05-01 10:32:13.451187
https://www.youtube.com,Safe,1,0.07356164241236274,0.9264383575876373,2023-05-01 10:33:41.510184
https://qr1.be/VZN9,Safe,1,0.03710190492935517,0.9628980950706448,2023-05-01 10:34:18.877188
https://qr1.be/VZN9,Safe,1,0.03710190492935517,0.9628980950706448,2023-05-01 10:34:34.590182
https://nearbee.app.link/WeYO7bc3qR,Safe,1,0.0747157208407534,0.9252842791592466,2023-05-01 10:35:30.624187
https://nearbee.app.link/WeYO7bc3qR,Safe,1,0.0747157208407534,0.9252842791592466,2023-05-01 10:35:39.848186
http://en.m.wikipedia.org,Unsafe,-1,0.998934283731593,0.0010657162684070446,2023-05-01 10:36:38.419186
http://en.m.wikipedia.org,Unsafe,-1,0.998934283731593,0.0010657162684070446,2023-05-01 10:45:52.120034
https://www.instagram.com/reel/Ck93zYghDBb/?igshid=MDJmNzVkMjY=,Safe,1,0.20238036764495004,0.79761963235505,2023-05-01 10:47:50.426036
https://www.instagram.com/reel/Ck93zYghDBb/?igshid=MDJmNzVkMjY=,Safe,1,0.20238036764495004,0.79761963235505,2023-05-01 10:49:40.668619
https://facebook.com,Safe,1,0.0003123321369269405,0.9996876678630731,2023-05-01 10:51:42.466267
https://facebook.com,Safe,1,0.0003123321369269405,0.9996876678630731,2023-05-01 10:54:16.347271
https://qr1.be/VZN9,Safe,1,0.03710190492935517,0.9628980950706448,2023-05-01 10:57:30.605933
https://qr1.be/VZN9,Safe,1,0.03710190492935517,0.9628980950706448,2023-05-01 10:57:38.470938
https://myuniversity.edurenewal.com,Safe,1,0.07356164241236274,0.9264383575876373,2023-05-01 12:30:32.607840
http://myuniversity.edurenewal.com,Unsafe,-1,0.9952135379880069,0.004786462011993091,2023-05-01 12:31:23.394436
www.psgcas.ac.in,Unsafe,-1,0.9999998654003156,1.345996843904459e-07,2023-05-01 15:35:52.954149
